code,description,procedure_type_id
"G0507","Care management services for behavioral health conditions, at least 20 minutes of clinical staff time, directed by a physician or other qualified health care professional, per calendar month, with the following required elements: initial assessment or follow-up monitoring, including the use of applicable validated rating scales; behavioral health care planning in relation to behavioral/psychiatric health problems, including revision for patients who are not progressing or whose status changes; facilitating and coordinating treatment such as psychotherapy, pharmacotherapy, counseling and/or psychiatric consultation; and continuity of care with a designated member of the care team",2
"G0908","Most recent hemoglobin (hgb) level > 12.0 g/dl",2
"G0909","Hemoglobin level measurement not documented, reason not given",2
"G0910","Most recent hemoglobin level <= 12.0 g/dl",2
"G0919","Influenza immunization ordered or recommended (to be given at alternate location or alternate provider); vaccine not available at time of visit",2
"G0920","Type, anatomic location, and activity all documented",2
"G0921","Documentation of patient reason(s) for not being able to assess (e.g., patient refuses endoscopic and/or radiologic assessment)",2
"G0922","No documentation of disease type, anatomic location, and activity, reason not given",2
"G3001","Administration and supply of tositumomab, 450 mg",2
"G6018","Ileoscopy, through stoma; with transendoscopic stent placement (includes predilation)",2
"G6019","Colonoscopy through stoma; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",2
"G6020","Colonoscopy through stoma; with transendoscopic stent placement (includes predilation)",2
"G6021","Unlisted procedure, intestine",2
"G6022","Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesions(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",2
"G6023","Sigmoidoscopy, flexible; with transendoscopic stent placement (includes predilation)",2
"G6024","Colonoscopy, flexible; proximal to splenic flexure; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",2
"G6025","Colonoscopy, flexible, proximal to splenic flexure; with transendoscopic stent placement (includes predilation)",2
"G6027","Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); diagnostic, including collection of specimen(s) by brushing or washing when performed",2
"G6028","Anoscopy, high resolution (hra) (with magnification and chemical agent enhancement); with biopsy(ies)",2
"G6030","Amitriptyline",2
"G6031","Benzodiazepines",2
"G6032","Desipramine",2
"G6034","Doxepin",2
"G6035","Gold",2
"G6036","Assay of imipramine",2
"G6037","Nortriptyline",2
"G6038","Salicylate",2
"G6039","Acetaminophen",2
"G6040","Alcohol (ethanol); any specimen except breath",2
"G6041","Alkaloids, urine, quantitative",2
"G6042","Amphetamine or methamphetamine",2
"G6043","Barbiturates, not elsewhere specified",2
"G6044","Cocaine or metabolite",2
"G6045","Dihydrocodeinone",2
"G6046","Dihydromorphinone",2
"G6047","Dihydrotestosterone",2
"G6048","Dimethadione",2
"G6049","Epiandrosterone",2
"G6050","Ethchlorvynol",2
"G6051","Flurazepam",2
"G6052","Meprobamate",2
"G6053","Methadone",2
"G6054","Methsuximide",2
"G6055","Nicotine",2
"G6056","Opiate(s), drug and metabolites, each procedure",2
"G6057","Phenothiazine",2
"G6058","Drug confirmation, each procedure",2
"G8126","Patient with a diagnosis of major depression documented as being treated with antidepressant medication during the entire 84 day (12 week) acute treatment phase",2
"G8127","Patient with a diagnosis of major depression not documented as being treated with antidepressant medication during the entire 84 day (12 week) acute treatment phase",2
"G8128","Clinician documented that patient was not an eligible candidate for antidepressant medication during the entire 12 week acute treatment phase measure",2
"G8401","Clinician documented that patient was not an eligible candidate for screening",2
"G8406","Clinician documented that patient was not an eligible candidate for lower extremity neurological exam measure",2
"G8458","Clinician documented that patient is not an eligible candidate for genotype testing; patient not receiving antiviral treatment for hepatitis c during the measurement period (e.g. genotype test done prior to the reporting period, patient declines, patient not a candidate for antiviral treatment)",2
"G8460","Clinician documented that patient is not an eligible candidate for quantitative rna testing at week 12; patient not receiving antiviral treatment for hepatitis c",2
"G8461","Patient receiving antiviral treatment for hepatitis c during the measurement period",2
"G8464","Clinician documented that prostate cancer patient is not an eligible candidate for adjuvant hormonal therapy; low or intermediate risk of recurrence or risk of recurrence not determined",2
"G8485","I intend to report the diabetes mellitus (dm) measures group",2
"G8486","I intend to report the preventive care measures group",2
"G8487","I intend to report the chronic kidney disease (ckd) measures group",2
"G8489","I intend to report the coronary artery disease (cad) measures group",2
"G8490","I intend to report the rheumatoid arthritis (ra) measures group",2
"G8491","I intend to report the hiv/aids measures group",2
"G8492","I intend to report the perioperative care measures group",2
"G8493","I intend to report the back pain measures group",2
"G8494","All quality actions for the applicable measures in the diabetes mellitus (dm) measures group have been performed for this patient",2
"G8495","All quality actions for the applicable measures in the chronic kidney disease (ckd) measures group have been performed for this patient",2
"G8496","All quality actions for the applicable measures in the preventive care measures group have been performed for this patient",2
"G8497","All quality actions for the applicable measures in the coronary artery bypass graft (cabg) measures group have been performed for this patient",2
"G8498","All quality actions for the applicable measures in the coronary artery disease (cad) measures group have been performed for this patient",2
"G8499","All quality actions for the applicable measures in the rheumatoid arthritis (ra) measures group have been performed for this patient",2
"G8500","All quality actions for the applicable measures in the hiv/aids measures group have been performed for this patient",2
"G8501","All quality actions for the applicable measures in the perioperative care measures group have been performed for this patient",2
"G8502","All quality actions for the applicable measures in the back pain measures group have been performed for this patient",2
"G8530","Autogenous av fistula received",2
"G8531","Clinician documented that patient was not an eligible candidate for autogenous av fistula",2
"G8532","Clinician documented that patient received vascular access other than autogenous av fistula, reason not given",2
"G8544","I intend to report the coronary artery bypass graft (cabg) measures group",2
"G8545","I intend to report the hepatitis c measures group",2
"G8547","I intend to report the ischemic vascular disease (ivd) measures group",2
"G8548","I intend to report the heart failure (hf) measures group",2
"G8549","All quality actions for the applicable measures in the hepatitis c measures group have been performed for this patient",2
"G8551","All quality actions for the applicable measures in the heart failure (hf) measures group have been performed for this patient",2
"G8552","All quality actions for the applicable measures in the ischemic vascular disease (ivd) measures group have been performed for this patient",2
"G8579","Antiplatelet medication at discharge",2
"G8580","Antiplatelet medication contraindicated",2
"G8581","No antiplatelet medication at discharge",2
"G8582","Beta-blocker at discharge",2
"G8583","Beta-blocker contraindicated",2
"G8584","No beta-blocker at discharge",2
"G8585","Anti-lipid treatment at discharge",2
"G8586","Anti-lipid treatment contraindicated",2
"G8587","No anti-lipid treatment at discharge",2
"G8593","Lipid profile results documented and reviewed (must include total cholesterol, hdl-c, triglycerides and calculated ldl-c)",2
"G8594","Lipid profile not performed, reason not given",2
"G8595","Most recent ldl-c < 100 mg/dl",2
"G8597","Most recent ldl-c >= 100 mg/dl",2
"G8629","Documentation of order for prophylactic parenteral antibiotic to be given within one hour (if fluoroquinolone or vancomycin, two hours) prior to surgical incision (or start of procedure when no incision is required)",2
"G8630","Documentation that administration of prophylactic parenteral antibiotics was initiated within one hour (if fluoroquinolone or vancomycin, two hours) prior to surgical incision (or start of procedure when no incision is required), as ordered",2
"G8631","Clinician documented that patient was not an eligible candidate for ordering prophylactic parenteral antibiotics to be given within one hour (if fluoroquinolone or vancomycin, two hours) prior to surgical incision (or start of procedure when no incision is required)",2
"G8632","Prophylactic parenteral antibiotics were not ordered to be given or given within one hour (if fluoroquinolone or vancomycin, two hours) prior to the surgical incision (or start of procedure when no incision is required), reason not given",2
"G8634","Clinician documented patient not an eligible candidate to receive pharmacologic therapy for osteoporosis",2
"G8645","I intend to report the asthma measures group",2
"G8646","All quality actions for the applicable measures in the asthma measures group have been performed for this patient",2
"G8682","Lvf testing documented as being performed prior to discharge or in the previous 12 months",2
"G8683","Lvf testing not performed prior to discharge or in the previous 12 months for a medical or patient documented reason",2
"G8685","Lvf testing not documented as being performed prior to discharge or in the previous 12 months, reason not given",2
"G8696","Antithrombotic therapy prescribed at discharge",2
"G8697","Antithrombotic therapy not prescribed for documented reasons (e.g., patient had stroke during hospital stay, patient expired during inpatient stay, other medical reason(s)); (e.g., patient left against medical advice, other patient reason(s))",2
"G8698","Antithrombotic therapy was not prescribed at discharge, reason not given",2
"G8699","Rehabilitation services (occupational, physical or speech) ordered at or prior to discharge",2
"G8700","Rehabilitation services (occupational, physical or speech) not indicated at or prior to discharge",2
"G8701","Rehabilitation services were not ordered, reason not otherwise specified",2
"G8702","Documentation that prophylactic antibiotics were given within 4 hours prior to surgical incision or intraoperatively",2
"G8703","Documentation that prophylactic antibiotics were neither given within 4 hours prior to surgical incision nor intraoperatively",2
"G8704","12-lead electrocardiogram (ecg) performed",2
"G8705","Documentation of medical reason(s) for not performing a 12-lead electrocardiogram (ecg)",2
"G8706","Documentation of patient reason(s) for not performing a 12-lead electrocardiogram (ecg)",2
"G8707","12-lead electrocardiogram (ecg) not performed, reason not given",2
"G8713","Spkt/v greater than or equal to 1.2 (single-pool clearance of urea [kt] / volume [v])",2
"G8714","Hemodialysis treatment performed exactly three times per week for > 90 days",2
"G8717","Spkt/v less than 1.2 (single-pool clearance of urea [kt] / volume [v]), reason not given",2
